Episode,olg_lst
500,81.71595168679715
501,82.63223656809663
502,84.88129945855894
503,78.88379841732612
504,80.71636817992503
505,81.9658475635152
506,79.05039566847147
507,81.79925031236984
508,80.3831736776343
509,78.5506039150354
510,81.13286130778843
511,81.9658475635152
512,76.80133277800917
513,74.96876301541026
514,76.71803415243649
515,82.04914618908788
516,76.80133277800917
517,80.466472303207
518,80.79966680549771
519,80.54977092877967
520,79.80008329862557
521,77.55102040816327
522,77.55102040816327
523,78.71720116618076
524,78.38400666389005
525,77.21782590587256
526,80.21657642648896
527,83.21532694710535
528,78.30070803831737
529,81.88254893794252
530,79.38359017076218
531,78.8837984173261
532,80.96626405664307
533,81.79925031236984
534,78.55060391503541
535,81.38275718450646
536,79.3002915451895
537,78.80049979175345
538,79.46688879633486
539,77.63431903373595
540,76.88463140358185
541,82.2990420658059
542,77.63431903373595
543,79.13369429404415
544,80.38317367763432
545,79.88338192419825
546,78.80049979175344
547,82.79883381924199
548,75.88504789670971
549,79.3002915451895
550,78.88379841732612
551,82.63223656809663
552,83.04872969596002
553,80.54977092877967
554,83.04872969596002
555,84.79800083298626
556,81.04956268221574
557,80.29987505206164
558,79.21699291961683
559,77.80091628488131
560,79.38359017076218
561,79.7167846730529
562,83.96501457725948
563,79.55018742190754
564,79.55018742190754
565,80.63306955435235
566,81.2161599333611
567,78.21740941274469
568,77.21782590587256
569,79.46688879633486
570,77.63431903373595
571,76.80133277800917
572,80.29987505206164
573,82.21574344023323
574,75.88504789670971
575,79.88338192419826
576,76.80133277800917
577,77.55102040816327
578,75.88504789670971
579,74.96876301541025
580,79.63348604748022
581,80.79966680549771
582,75.9683465222824
583,80.38317367763432
584,81.29945855893378
585,76.80133277800917
586,79.21699291961681
587,80.88296543107039
588,76.63473552686382
589,80.63306955435235
590,84.21491045397751
591,83.04872969596002
592,79.13369429404415
593,79.30029154518951
594,81.54935443565181
595,79.38359017076218
596,81.6326530612245
597,80.96626405664307
598,84.04831320283215
599,79.63348604748022
600,77.3844231570179
601,81.79925031236984
602,77.96751353602666
603,77.55102040816325
604,82.46563931695127
605,76.80133277800917
606,78.80049979175344
607,78.38400666389005
608,82.79883381924198
609,76.63473552686382
610,79.46688879633487
611,75.88504789670971
612,81.04956268221574
613,78.88379841732612
614,79.21699291961683
615,78.2174094127447
616,80.63306955435236
617,80.21657642648897
618,75.88504789670971
619,82.63223656809663
620,78.88379841732612
621,77.71761765930863
622,77.63431903373595
623,77.21782590587256
624,81.13286130778842
625,78.5506039150354
626,78.80049979175342
627,77.96751353602666
628,82.13244481466056
629,80.88296543107039
630,79.55018742190754
631,82.3823406913786
632,79.80008329862557
633,75.88504789670971
634,74.96876301541026
635,83.13202832153269
636,79.55018742190754
637,81.54935443565181
638,80.71636817992503
639,80.79966680549771
640,76.7180341524365
641,79.63348604748022
642,81.13286130778843
643,78.21740941274469
644,82.79883381924198
645,82.7155351936693
646,77.80091628488131
647,78.96709704289879
648,76.71803415243649
649,77.88421491045398
650,78.5506039150354
651,80.54977092877968
652,77.63431903373593
653,83.54852144939609
654,78.38400666389003
655,78.46730528946273
656,78.9670970428988
657,81.54935443565181
658,78.21740941274469
659,83.29862557267805
660,82.46563931695127
661,79.96668054977093
662,81.2161599333611
663,82.88213244481466
664,76.80133277800917
665,75.88504789670972
666,74.96876301541026
667,82.21574344023324
668,82.29904206580592
669,80.29987505206164
670,83.13202832153269
671,79.80008329862558
672,79.96668054977093
673,79.71678467305289
674,80.0499791753436
675,77.71761765930863
676,81.63265306122447
677,80.13327780091628
678,75.88504789670971
679,77.63431903373593
680,80.96626405664307
681,79.55018742190754
682,78.21740941274469
683,81.04956268221574
684,79.3002915451895
685,77.3844231570179
686,78.71720116618076
687,77.55102040816327
688,79.13369429404415
689,76.80133277800917
690,78.88379841732612
691,78.63390254060808
692,74.96876301541025
693,80.21657642648896
694,81.29945855893378
695,84.29820907955018
696,83.04872969596002
697,75.88504789670971
698,78.30070803831737
699,78.8837984173261
700,80.21657642648896
701,79.21699291961681
702,75.88504789670971
703,77.80091628488131
704,79.05039566847147
705,81.88254893794252
706,79.38359017076219
707,78.71720116618076
708,75.9683465222824
709,80.79966680549771
710,81.29945855893376
711,78.5506039150354
712,79.38359017076218
713,79.80008329862558
714,79.71678467305289
715,79.88338192419825
716,78.5506039150354
717,76.88463140358185
718,81.04956268221574
719,80.21657642648896
720,76.88463140358185
721,77.63431903373595
722,79.30029154518951
723,82.21574344023323
724,77.55102040816327
725,77.88421491045398
726,80.13327780091628
727,82.46563931695127
728,78.63390254060809
729,82.54893794252393
730,78.71720116618076
731,80.88296543107037
732,84.38150770512286
733,80.466472303207
734,79.63348604748022
735,77.38442315701792
736,77.80091628488131
737,78.80049979175342
738,80.96626405664306
739,81.29945855893378
740,82.13244481466056
741,79.71678467305289
742,80.21657642648896
743,84.13161182840483
744,80.63306955435236
745,76.88463140358185
746,78.30070803831737
747,79.55018742190754
748,79.05039566847147
749,80.13327780091628
750,80.46647230320698
751,77.3844231570179
752,81.04956268221575
753,78.5506039150354
754,80.21657642648896
755,81.13286130778843
756,81.9658475635152
757,78.5506039150354
758,75.88504789670971
759,78.21740941274469
760,80.21657642648896
761,76.80133277800917
762,81.9658475635152
763,77.63431903373595
764,79.46688879633486
765,80.13327780091628
766,79.21699291961681
767,78.88379841732612
768,77.55102040816327
769,80.63306955435235
770,75.88504789670971
771,80.13327780091629
772,74.96876301541026
773,78.80049979175344
774,83.04872969596002
775,81.04956268221574
776,76.88463140358185
777,80.29987505206165
778,80.54977092877968
779,83.96501457725948
780,77.80091628488131
781,76.88463140358185
782,75.9683465222824
783,83.21532694710537
784,74.96876301541026
785,76.80133277800917
786,81.79925031236984
787,84.04831320283216
788,76.80133277800917
789,78.9670970428988
790,78.46730528946271
791,75.88504789670971
792,81.96584756351521
793,76.88463140358185
794,79.13369429404415
795,80.0499791753436
796,78.71720116618076
797,77.63431903373595
798,81.63265306122449
799,79.88338192419825
800,83.8817159516868
801,78.80049979175342
802,79.13369429404415
803,77.80091628488131
804,78.88379841732612
805,77.71761765930863
806,79.30029154518951
807,80.88296543107037
808,80.38317367763432
809,84.04831320283215
810,80.96626405664306
811,77.38442315701792
812,79.38359017076218
813,86.21407746772178
814,79.55018742190754
815,80.13327780091629
816,80.29987505206164
817,80.38317367763432
818,80.79966680549771
819,78.88379841732612
820,80.96626405664307
821,81.29945855893376
822,81.46605581007913
823,81.29945855893376
824,81.13286130778843
825,83.29862557267805
826,77.63431903373595
827,84.79800083298625
828,80.88296543107039
829,81.38275718450645
830,76.88463140358185
831,74.96876301541025
832,81.79925031236985
833,84.71470220741358
834,80.21657642648896
835,77.88421491045398
836,81.71595168679717
837,74.96876301541026
838,79.21699291961681
839,80.46647230320698
840,82.29904206580592
841,80.79966680549771
842,75.88504789670971
843,81.29945855893376
844,81.13286130778842
845,79.7167846730529
846,82.7155351936693
847,77.55102040816327
848,78.5506039150354
849,80.38317367763432
850,75.88504789670971
851,77.55102040816327
852,77.46772178259059
853,82.3823406913786
854,84.6314035818409
855,83.79841732611413
856,80.29987505206164
857,79.46688879633486
858,76.80133277800917
859,74.96876301541025
860,76.80133277800917
861,78.5506039150354
862,81.63265306122449
863,80.96626405664307
864,76.6347355268638
865,77.71761765930863
866,80.79966680549771
867,79.88338192419825
868,77.63431903373595
869,77.80091628488131
870,78.63390254060808
871,79.96668054977093
872,81.13286130778843
873,77.3844231570179
874,76.88463140358185
875,81.46605581007913
876,78.46730528946273
877,84.04831320283216
878,81.38275718450645
879,80.71636817992503
880,77.80091628488131
881,81.2161599333611
882,80.63306955435235
883,82.7155351936693
884,77.63431903373595
885,78.46730528946273
886,79.55018742190754
887,82.13244481466056
888,81.88254893794252
889,77.8009162848813
890,84.96459808413161
891,82.38234069137857
892,81.88254893794253
893,77.21782590587256
894,82.2990420658059
895,79.05039566847147
896,81.54935443565181
897,81.88254893794253
898,81.46605581007913
899,80.13327780091628
900,84.29820907955019
901,81.71595168679717
902,80.38317367763432
903,78.30070803831737
904,82.21574344023323
905,82.54893794252396
906,81.63265306122449
907,79.63348604748023
908,81.63265306122449
909,79.38359017076219
910,80.88296543107039
911,79.13369429404415
912,81.13286130778843
913,82.63223656809663
914,77.3844231570179
915,83.71511870054145
916,79.21699291961683
917,78.38400666389003
918,80.29987505206165
919,85.54768846314035
920,85.13119533527697
921,79.38359017076219
922,77.96751353602666
923,81.13286130778842
924,82.7155351936693
925,79.21699291961681
926,84.79800083298625
927,77.63431903373595
928,79.96668054977093
929,83.63182007496877
930,81.38275718450646
931,75.8850478967097
932,80.71636817992504
933,77.21782590587256
934,79.88338192419825
935,81.96584756351521
936,77.21782590587256
937,75.8850478967097
938,82.2990420658059
939,83.88171595168679
940,79.13369429404415
941,81.2161599333611
942,79.13369429404415
943,81.54935443565182
944,81.79925031236985
945,79.80008329862558
946,81.71595168679715
947,84.71470220741358
948,77.71761765930863
949,82.54893794252395
950,82.13244481466056
951,80.0499791753436
952,83.29862557267805
953,82.79883381924198
954,80.29987505206165
955,80.0499791753436
956,79.21699291961681
957,79.05039566847148
958,82.88213244481466
959,81.88254893794253
960,80.79966680549771
961,80.63306955435235
962,81.79925031236984
963,84.04831320283216
964,76.6347355268638
965,80.96626405664306
966,85.4643898375677
967,77.3844231570179
968,80.79966680549771
969,77.21782590587256
970,82.21574344023324
971,77.63431903373595
972,78.63390254060808
973,81.63265306122449
974,78.46730528946271
975,80.88296543107039
976,82.7155351936693
977,80.88296543107037
978,80.13327780091628
979,78.5506039150354
980,81.2161599333611
981,79.88338192419825
982,78.63390254060808
983,81.71595168679718
984,84.04831320283216
985,81.29945855893376
986,80.21657642648896
987,82.46563931695127
988,77.88421491045398
989,81.71595168679718
990,80.46647230320698
991,79.7167846730529
992,79.38359017076218
993,79.21699291961683
994,79.63348604748022
995,78.38400666389005
996,81.63265306122449
997,75.88504789670971
998,79.13369429404415
999,80.63306955435235
1000,82.88213244481466
1001,79.55018742190754
1002,80.79966680549771
1003,78.63390254060808
1004,83.29862557267805
1005,81.13286130778842
1006,81.2161599333611
1007,80.79966680549771
1008,80.54977092877968
1009,78.134110787172
1010,82.46563931695127
1011,77.55102040816325
1012,82.21574344023324
1013,82.63223656809663
1014,78.71720116618076
1015,81.63265306122449
1016,75.8850478967097
1017,84.96459808413161
1018,76.80133277800917
1019,81.04956268221575
1020,83.21532694710538
1021,84.54810495626822
1022,85.21449396084964
1023,82.79883381924198
1024,74.96876301541025
1025,78.5506039150354
1026,79.80008329862557
1027,77.46772178259059
1028,82.13244481466054
1029,82.04914618908788
1030,78.134110787172
1031,78.134110787172
1032,85.54768846314036
1033,82.3823406913786
1034,80.88296543107037
1035,79.96668054977093
1036,81.38275718450645
1037,78.46730528946271
1038,79.55018742190754
1039,84.38150770512287
1040,74.96876301541025
1041,86.71386922115785
1042,82.21574344023324
1043,83.21532694710537
1044,80.38317367763432
1045,83.21532694710538
1046,83.29862557267805
1047,79.88338192419825
1048,79.80008329862557
1049,77.88421491045398
1050,83.71511870054144
1051,81.71595168679718
1052,84.46480633069554
1053,83.79841732611412
1054,82.13244481466054
1055,82.96543107038735
1056,77.96751353602666
1057,85.63098708871304
1058,75.9683465222824
1059,81.79925031236984
1060,80.38317367763432
1061,81.96584756351521
1062,84.54810495626823
1063,78.80049979175344
1064,80.13327780091628
1065,83.71511870054144
1066,80.63306955435235
1067,79.88338192419826
1068,79.88338192419825
1069,85.04789670970429
1070,78.38400666389003
1071,79.30029154518951
1072,86.96376509787589
1073,80.54977092877968
1074,83.63182007496876
1075,82.46563931695127
1076,83.63182007496877
1077,85.0478967097043
1078,81.71595168679717
1079,82.54893794252393
1080,80.63306955435235
1081,76.6347355268638
1082,78.5506039150354
1083,82.04914618908789
1084,79.13369429404415
1085,79.05039566847147
1086,80.46647230320698
1087,83.29862557267805
1088,76.88463140358185
1089,79.55018742190754
1090,79.71678467305289
1091,80.96626405664307
1092,84.29820907955019
1093,82.54893794252396
1094,78.5506039150354
1095,81.96584756351521
1096,80.13327780091629
1097,78.96709704289879
1098,76.6347355268638
1099,84.21491045397751
1100,80.0499791753436
1101,82.7155351936693
1102,77.71761765930863
1103,82.46563931695127
1104,78.38400666389005
1105,79.05039566847148
1106,79.80008329862557
1107,82.13244481466054
1108,79.46688879633486
1109,80.38317367763432
1110,81.46605581007913
1111,82.21574344023324
1112,81.04956268221574
1113,85.13119533527697
1114,84.13161182840484
1115,77.71761765930862
1116,79.30029154518951
1117,82.63223656809663
1118,76.6347355268638
1119,80.88296543107039
1120,82.63223656809663
1121,81.63265306122449
1122,81.29945855893376
1123,80.0499791753436
1124,85.71428571428572
1125,80.21657642648896
1126,80.96626405664307
1127,81.63265306122449
1128,80.88296543107037
1129,83.29862557267805
1130,81.46605581007913
1131,81.46605581007913
1132,78.30070803831737
1133,81.04956268221574
1134,82.21574344023324
1135,79.96668054977093
1136,78.46730528946271
1137,78.80049979175342
1138,75.8850478967097
1139,82.13244481466057
1140,81.04956268221574
1141,82.21574344023323
1142,82.3823406913786
1143,79.46688879633486
1144,79.80008329862557
1145,79.38359017076219
1146,79.38359017076218
1147,84.13161182840483
1148,80.63306955435236
1149,81.46605581007913
1150,79.3002915451895
1151,78.30070803831737
1152,77.21782590587256
1153,79.80008329862558
1154,79.38359017076218
1155,79.30029154518951
1156,80.466472303207
1157,82.96543107038735
1158,78.38400666389005
1159,78.30070803831737
1160,84.29820907955019
1161,82.71553519366931
1162,86.46397334443982
1163,80.38317367763432
1164,85.381091211995
1165,82.38234069137857
1166,78.38400666389003
1167,83.29862557267805
1168,78.46730528946271
1169,77.3844231570179
1170,78.05081216159934
1171,78.38400666389005
1172,80.38317367763432
1173,81.29945855893378
1174,79.63348604748022
1175,81.38275718450646
1176,85.04789670970429
1177,82.29904206580592
1178,84.46480633069555
1179,78.46730528946273
1180,83.29862557267805
1181,83.29862557267805
1182,79.88338192419825
1183,80.79966680549771
1184,77.63431903373595
1185,79.46688879633486
1186,79.63348604748022
1187,81.2161599333611
1188,79.21699291961681
1189,78.88379841732612
1190,79.88338192419825
1191,79.38359017076218
1192,79.7167846730529
1193,76.88463140358185
1194,82.2990420658059
1195,81.88254893794253
1196,77.71761765930862
1197,79.21699291961683
1198,84.54810495626823
1199,79.7167846730529
1200,80.63306955435236
1201,84.88129945855894
1202,83.29862557267806
1203,79.88338192419825
1204,77.63431903373593
1205,80.13327780091629
1206,79.21699291961683
1207,81.54935443565182
1208,81.54935443565182
1209,78.38400666389005
1210,76.6347355268638
1211,81.54935443565182
1212,79.63348604748022
1213,77.63431903373595
1214,79.13369429404415
1215,78.8837984173261
1216,86.63057059558517
1217,80.29987505206164
1218,78.80049979175344
1219,81.63265306122447
1220,81.04956268221574
1221,82.13244481466056
1222,78.30070803831737
1223,80.13327780091628
1224,76.88463140358185
1225,84.04831320283216
1226,81.04956268221574
1227,79.38359017076219
1228,83.54852144939609
1229,81.04956268221575
1230,84.46480633069554
1231,81.46605581007913
1232,79.3002915451895
1233,80.04997917534361
1234,79.13369429404415
1235,79.46688879633486
1236,79.21699291961683
1237,81.71595168679717
1238,79.63348604748022
1239,80.79966680549771
1240,80.54977092877968
1241,78.38400666389003
1242,76.6347355268638
1243,76.63473552686382
1244,80.46647230320698
1245,81.46605581007913
1246,79.38359017076218
1247,80.29987505206164
1248,78.134110787172
1249,74.96876301541025
1250,79.7167846730529
1251,81.88254893794253
1252,81.54935443565181
1253,80.54977092877968
1254,83.29862557267806
1255,80.79966680549771
1256,80.38317367763432
1257,82.3823406913786
1258,82.04914618908788
1259,79.46688879633486
1260,80.0499791753436
1261,77.21782590587256
1262,80.13327780091628
1263,82.63223656809663
1264,83.63182007496877
1265,81.2161599333611
1266,79.30029154518951
1267,78.96709704289879
1268,82.88213244481466
1269,81.46605581007913
1270,78.5506039150354
1271,81.13286130778843
1272,81.88254893794253
1273,81.79925031236985
1274,80.54977092877968
1275,80.96626405664307
1276,83.54852144939609
1277,77.71761765930863
1278,79.21699291961681
1279,83.21532694710538
1280,78.38400666389005
1281,81.38275718450645
1282,78.88379841732612
1283,74.96876301541025
1284,80.63306955435235
1285,84.38150770512286
1286,81.38275718450645
1287,80.46647230320698
1288,78.5506039150354
1289,81.2161599333611
1290,81.2994585589338
1291,79.30029154518951
1292,84.13161182840483
1293,81.38275718450646
1294,77.63431903373595
1295,80.79966680549771
1296,76.71803415243649
1297,81.54935443565181
1298,81.38275718450646
1299,81.38275718450646
1300,80.38317367763432
1301,82.38234069137859
1302,82.13244481466054
1303,78.63390254060808
1304,80.63306955435235
1305,82.88213244481467
1306,78.5506039150354
1307,83.38192419825073
1308,83.13202832153269
1309,80.38317367763432
1310,77.63431903373595
1311,80.21657642648896
1312,77.63431903373595
1313,79.13369429404415
1314,79.88338192419826
1315,82.54893794252395
1316,83.04872969596002
1317,82.13244481466056
1318,77.46772178259059
1319,80.88296543107037
1320,77.3844231570179
1321,84.88129945855894
1322,82.46563931695127
1323,78.63390254060808
1324,79.21699291961683
1325,78.63390254060809
1326,82.54893794252395
1327,84.96459808413162
1328,78.9670970428988
1329,82.2990420658059
1330,78.21740941274469
1331,81.13286130778843
1332,81.13286130778843
1333,81.2161599333611
1334,80.54977092877968
1335,81.13286130778842
1336,82.2990420658059
1337,79.88338192419826
1338,80.0499791753436
1339,80.38317367763432
1340,81.38275718450646
1341,75.88504789670971
1342,79.96668054977093
1343,79.6334860474802
1344,77.63431903373595
1345,77.63431903373595
1346,80.54977092877968
1347,81.54935443565182
1348,79.80008329862557
1349,80.04997917534361
1350,78.5506039150354
1351,75.88504789670971
1352,79.88338192419825
1353,78.38400666389003
1354,79.88338192419825
1355,82.21574344023324
1356,79.80008329862557
1357,77.71761765930862
1358,80.38317367763432
1359,78.9670970428988
1360,82.88213244481466
1361,79.21699291961683
1362,78.88379841732612
