Episode,Value Loss
314,120.45842742919922
315,60.76543045043945
316,126.32422637939453
317,103.9614028930664
318,57.35243225097656
319,144.7345733642578
320,67.97284698486328
321,55.501155853271484
322,61.675331115722656
323,118.9760513305664
324,93.86063385009766
325,60.3590202331543
326,73.45287322998047
327,116.5251693725586
328,62.46157455444336
329,129.9818572998047
330,75.94927978515625
331,121.87971496582031
332,106.33222198486328
333,145.19732666015625
334,56.04059600830078
335,78.54743957519531
336,90.77680206298828
337,101.90972137451172
338,107.23577117919922
339,117.83214569091797
340,87.30804443359375
341,117.73455047607422
342,100.14793395996094
343,75.00553131103516
344,118.77436828613281
345,87.23790740966797
346,119.35264587402344
347,57.88426208496094
348,97.8529052734375
349,81.3353500366211
350,66.2368392944336
351,82.69892120361328
352,69.79878234863281
353,80.36994934082031
354,112.7104721069336
355,108.81605529785156
356,74.19243621826172
357,72.92489624023438
358,68.92254638671875
359,86.4083023071289
360,65.46342468261719
361,214.39889526367188
362,66.65966033935547
363,156.6132049560547
364,94.00310516357422
365,88.96715545654297
366,132.16761779785156
367,83.62511444091797
368,99.32113647460938
369,58.288734436035156
370,92.22245025634766
371,165.5999755859375
372,125.02203369140625
373,76.48238372802734
374,72.60084533691406
375,58.74684524536133
376,86.49755096435547
377,84.04024505615234
378,92.14797973632812
379,103.15142059326172
380,106.64791870117188
381,111.89230346679688
382,99.79856872558594
383,88.5447769165039
384,74.82777404785156
385,75.54552459716797
386,43.943782806396484
387,64.9243392944336
388,139.79759216308594
389,82.83210754394531
390,71.98406219482422
391,70.02616119384766
392,104.69903564453125
393,59.98286437988281
394,145.8087615966797
395,78.27469635009766
396,207.2043914794922
397,95.65863800048828
398,117.1647720336914
399,96.79939270019531
400,69.75919342041016
401,94.67752075195312
402,92.05511474609375
403,136.19129943847656
404,85.46578216552734
405,71.93587493896484
406,102.5074691772461
407,87.88702392578125
408,113.79522705078125
409,66.5313491821289
410,84.78314208984375
411,55.6732292175293
412,67.85894012451172
413,54.36690902709961
414,64.69795227050781
415,162.9033660888672
416,115.2590103149414
417,69.26049041748047
418,92.77819061279297
419,189.87644958496094
420,87.44011688232422
421,96.67467498779297
422,148.66285705566406
423,108.53784942626953
424,181.41970825195312
425,122.33023071289062
426,86.375
427,107.08889770507812
428,182.20860290527344
429,61.479637145996094
430,136.10269165039062
431,94.83609771728516
432,197.70242309570312
433,99.35334014892578
434,128.4093017578125
435,107.15520477294922
436,77.4648208618164
437,79.46734619140625
438,66.04255676269531
439,87.54778289794922
440,109.63278198242188
441,147.86984252929688
442,70.92559051513672
443,121.24286651611328
444,78.83695220947266
445,85.60478973388672
446,158.30564880371094
447,141.7931365966797
448,89.76638793945312
449,91.6727523803711
450,108.01297760009766
451,87.02225494384766
452,79.48929595947266
453,74.14362335205078
454,145.09056091308594
455,99.7064208984375
456,149.25645446777344
457,112.32544708251953
458,102.33248901367188
459,104.77214813232422
460,82.2582015991211
461,112.59933471679688
462,126.57492065429688
463,70.8028564453125
464,85.43843841552734
465,167.306396484375
466,72.16976165771484
467,129.1614990234375
468,156.6063690185547
469,86.5214614868164
470,78.60438537597656
471,106.92337799072266
472,157.1179962158203
473,115.06761169433594
474,89.1501693725586
475,100.25274658203125
476,96.30209350585938
477,88.2328109741211
478,129.81517028808594
479,106.4563217163086
480,62.25106430053711
481,163.95982360839844
482,166.03005981445312
483,81.71279907226562
484,118.4872055053711
485,81.5688705444336
486,103.64866638183594
487,109.55773162841797
488,96.8984603881836
489,87.25225830078125
490,90.33688354492188
491,68.07444763183594
492,104.91840362548828
493,172.93130493164062
494,95.3140640258789
495,77.11181640625
496,114.63815307617188
497,125.47927856445312
498,68.24114990234375
499,117.87686920166016
500,89.60032653808594
501,68.70152282714844
502,75.58993530273438
503,53.4240608215332
504,147.7382049560547
505,115.26814270019531
506,76.14531707763672
507,152.569580078125
508,59.6093864440918
509,64.3799057006836
510,91.79267883300781
511,63.906246185302734
512,162.1112823486328
513,164.33641052246094
514,81.46016693115234
515,57.15945053100586
516,94.37895965576172
517,128.11395263671875
518,104.04075622558594
519,118.87355041503906
520,105.84941864013672
521,120.86003875732422
522,135.7974853515625
523,66.28800201416016
524,117.45283508300781
525,88.86515045166016
526,113.02073669433594
527,100.16551971435547
528,210.66407775878906
529,83.52578735351562
530,172.09706115722656
531,68.92951965332031
532,65.7572250366211
533,121.20233917236328
534,90.5875473022461
535,172.17135620117188
536,195.73655700683594
537,81.70237731933594
538,107.83639526367188
539,87.24923706054688
540,128.04293823242188
541,88.31173706054688
542,87.48668670654297
543,109.05714416503906
544,107.59313201904297
545,107.92140197753906
546,123.11972045898438
547,144.19252014160156
548,142.45863342285156
549,113.23158264160156
550,78.99922943115234
551,98.59674072265625
552,94.08201599121094
553,61.29598617553711
554,88.71340942382812
555,81.96077728271484
556,98.00900268554688
557,75.82991027832031
558,85.64849090576172
559,80.1971435546875
560,105.03440856933594
561,154.38961791992188
562,42.94747543334961
563,133.15269470214844
564,116.63555145263672
565,82.96961975097656
566,85.67109680175781
567,102.15827178955078
568,139.78189086914062
569,72.69231414794922
570,121.53289031982422
571,118.14269256591797
572,107.46400451660156
573,82.13378143310547
574,102.42988586425781
575,69.8995361328125
576,183.99009704589844
577,77.49178314208984
578,148.70718383789062
579,160.9774932861328
580,106.21322631835938
581,80.2013931274414
582,118.19097900390625
583,181.51365661621094
584,56.847347259521484
585,116.85252380371094
586,110.80958557128906
587,63.808170318603516
588,99.5005874633789
589,75.6291732788086
590,41.67695617675781
591,88.1982650756836
592,160.30029296875
593,99.0457763671875
594,145.1073760986328
595,169.9761199951172
596,80.74492645263672
597,83.41717529296875
598,128.4339141845703
599,67.5578842163086
600,63.85900115966797
601,133.70703125
602,136.61325073242188
603,119.09580993652344
604,138.20254516601562
605,101.87116241455078
606,82.88924407958984
607,100.79552459716797
608,92.90238189697266
609,177.57156372070312
610,134.51593017578125
611,78.16083526611328
612,60.122840881347656
613,133.66741943359375
614,126.51305389404297
615,97.49861145019531
616,85.38873291015625
617,108.32319641113281
618,99.37800598144531
619,98.06805419921875
620,106.92572784423828
621,114.51193237304688
622,88.7315673828125
623,88.01608276367188
624,78.9200210571289
625,180.98594665527344
626,54.8652229309082
627,165.36993408203125
628,86.94798278808594
629,69.34528350830078
630,63.49822235107422
631,64.3298110961914
632,78.79493713378906
633,102.91299438476562
634,84.90859985351562
635,148.1681671142578
636,138.8704071044922
637,100.74677276611328
638,87.28572082519531
639,119.44646453857422
640,197.35227966308594
641,135.1725311279297
642,98.0123291015625
643,92.80001831054688
644,39.3018684387207
645,88.90020751953125
646,76.63508605957031
647,75.25616455078125
648,119.71464538574219
649,256.38787841796875
650,164.298095703125
651,150.21945190429688
652,110.23713684082031
653,83.78389739990234
654,145.04736328125
655,126.01329803466797
656,102.82284545898438
657,158.9049835205078
658,153.3170928955078
659,81.47931671142578
660,78.55021667480469
661,107.63679504394531
662,69.16341400146484
663,135.34877014160156
664,142.6007843017578
665,168.50152587890625
666,191.29681396484375
667,79.6019058227539
668,137.640625
669,95.89923858642578
670,86.58780670166016
671,177.39126586914062
672,73.81169891357422
673,89.83072662353516
674,129.29624938964844
675,70.76529693603516
676,101.05650329589844
677,276.1626892089844
678,59.74663543701172
679,233.78160095214844
680,136.0865020751953
681,85.7270736694336
682,155.6332550048828
683,167.31378173828125
684,85.32640075683594
685,93.40208435058594
686,130.2816162109375
687,127.85820007324219
688,95.5601806640625
689,151.18638610839844
690,108.53997802734375
691,158.03854370117188
692,117.34991455078125
693,123.70051574707031
694,93.02867126464844
695,92.94216918945312
696,74.58263397216797
697,85.15929412841797
698,87.7600326538086
699,149.99642944335938
700,65.67720794677734
701,185.93408203125
702,109.03660583496094
703,135.58560180664062
704,75.20836639404297
705,75.99919891357422
706,85.91851806640625
707,63.47946548461914
708,169.94541931152344
709,92.6374282836914
710,133.90789794921875
711,131.88671875
712,158.5736541748047
713,189.41189575195312
714,59.97480773925781
715,96.57249450683594
716,70.79913330078125
717,107.40248107910156
718,66.1009750366211
719,76.26156616210938
720,243.24090576171875
721,104.97760009765625
722,89.07615661621094
723,119.98785400390625
724,64.59478759765625
725,257.533203125
726,68.76798248291016
727,65.60943603515625
728,72.35861206054688
729,135.6322021484375
730,156.64378356933594
731,111.09069061279297
732,123.00695037841797
733,63.66976547241211
734,108.69766235351562
735,95.65948486328125
736,115.62350463867188
737,100.67987823486328
738,142.61837768554688
739,97.01484680175781
740,95.0036849975586
741,226.01040649414062
742,119.47393798828125
743,73.16490173339844
744,71.9849624633789
745,281.92059326171875
746,126.0239486694336
747,150.3590087890625
748,105.01953887939453
749,137.00375366210938
750,61.104305267333984
751,90.42185974121094
752,74.14900970458984
753,111.90754699707031
754,128.59271240234375
755,155.63894653320312
756,110.1695327758789
757,56.039764404296875
758,164.80984497070312
759,86.43778228759766
760,101.75067901611328
761,136.01930236816406
762,83.45940399169922
763,165.62364196777344
764,83.09468841552734
765,102.45513916015625
766,83.74823760986328
767,97.90159606933594
768,162.38668823242188
769,75.64349365234375
770,73.47096252441406
771,105.3611068725586
772,130.6457061767578
773,70.43260192871094
774,100.78624725341797
775,82.8108139038086
776,115.18450164794922
777,127.41600036621094
778,92.45720672607422
779,110.76150512695312
780,105.37886047363281
781,123.67214965820312
782,74.30794525146484
783,114.37107849121094
784,131.2132110595703
785,180.715087890625
786,59.92502212524414
787,109.05744934082031
788,163.30311584472656
789,100.28253173828125
790,121.6236801147461
791,175.71128845214844
792,133.49124145507812
793,166.6857147216797
794,177.53073120117188
795,107.21112060546875
796,126.56836700439453
797,112.48223876953125
798,90.92086791992188
799,87.44346618652344
800,123.62643432617188
801,102.2220687866211
802,93.81088256835938
803,94.51677703857422
804,98.3128890991211
805,102.15091705322266
806,85.12673950195312
807,62.15000915527344
808,60.170101165771484
809,64.08055877685547
810,119.5124282836914
811,61.72188949584961
812,67.027099609375
813,80.93732452392578
814,109.45972442626953
815,175.02716064453125
816,45.5535888671875
817,110.06077575683594
818,120.65911865234375
819,156.12681579589844
820,71.6156234741211
821,125.8008041381836
822,112.0517807006836
823,107.20283508300781
824,132.95700073242188
825,98.26918029785156
826,108.06069946289062
827,61.09013366699219
828,123.55751037597656
829,61.81333923339844
830,101.28495025634766
831,139.1698455810547
832,131.94903564453125
833,85.77943420410156
834,99.2806167602539
835,100.67674255371094
836,165.4532012939453
837,150.9866180419922
838,86.865966796875
839,85.1280746459961
840,123.41484069824219
841,91.23721313476562
842,100.58460998535156
843,93.05608367919922
844,111.56631469726562
845,135.4744415283203
846,165.06597900390625
847,307.7098693847656
848,108.14100646972656
849,55.01567459106445
850,117.32831573486328
851,62.93233871459961
852,123.98473358154297
853,109.15216827392578
854,111.57369995117188
855,125.81932067871094
856,59.35776138305664
857,152.3376922607422
858,155.28575134277344
859,151.9607696533203
860,104.52479553222656
861,111.20204162597656
862,76.97874450683594
863,101.3201675415039
864,164.14244079589844
865,91.13640594482422
866,114.85965728759766
867,130.62332153320312
868,91.34495544433594
869,115.43415832519531
870,78.62118530273438
871,104.73674774169922
872,88.44628143310547
873,132.03636169433594
874,77.3557357788086
875,62.608158111572266
876,87.15913391113281
877,78.64363861083984
878,121.93667602539062
879,62.794586181640625
880,89.5048828125
881,66.75835418701172
882,48.223541259765625
883,46.08478546142578
884,259.2190856933594
885,137.2372283935547
886,93.31473541259766
887,73.94080352783203
888,71.52872467041016
889,130.36741638183594
890,55.56752395629883
891,133.99783325195312
892,95.24348449707031
893,140.97573852539062
894,117.28998565673828
895,99.1138687133789
896,53.81460952758789
897,83.14845275878906
898,100.53913879394531
899,98.41861724853516
900,102.53671264648438
901,113.74708557128906
902,74.15516662597656
903,49.38376235961914
904,27.655471801757812
905,73.14875030517578
906,100.03533935546875
907,87.15972900390625
908,99.940185546875
909,112.94348907470703
910,110.09835815429688
911,156.9015350341797
912,70.5142822265625
913,74.64833068847656
914,109.86273956298828
915,91.83275604248047
916,77.34770965576172
917,144.35842895507812
918,71.5106201171875
919,86.05799865722656
920,72.13717651367188
921,190.20985412597656
922,95.29342651367188
923,173.10215759277344
924,121.4542465209961
925,112.95632934570312
926,84.8874740600586
927,141.42523193359375
928,74.13580322265625
929,99.95045471191406
930,77.39908599853516
931,144.61672973632812
932,116.44026184082031
933,109.39846801757812
934,105.8136215209961
935,66.03487396240234
936,130.2713623046875
937,66.07402038574219
938,101.7256088256836
939,86.54790496826172
940,85.15460968017578
941,58.7193717956543
942,68.3827133178711
943,175.46221923828125
944,66.09197998046875
945,132.43942260742188
946,139.93264770507812
947,92.92475891113281
948,143.9668426513672
949,82.22919464111328
950,56.76774978637695
951,151.2433624267578
952,105.23413848876953
953,62.99360275268555
954,109.96546936035156
955,162.651123046875
956,80.88287353515625
957,122.11184692382812
958,64.0733871459961
959,75.65819549560547
960,117.54930877685547
961,129.684814453125
962,103.37869262695312
963,120.8569107055664
964,223.89382934570312
965,67.66230773925781
966,74.13557434082031
967,78.62010955810547
968,103.31098175048828
969,114.39000701904297
970,98.6622085571289
971,54.745216369628906
972,162.92706298828125
973,61.15546417236328
974,89.95245361328125
975,107.00196838378906
976,99.37962341308594
977,169.11251831054688
978,151.49716186523438
979,127.2895736694336
980,57.240577697753906
981,163.59764099121094
982,97.24348449707031
983,112.4789810180664
984,90.93902587890625
985,93.12603759765625
986,64.79520416259766
987,105.76007843017578
988,105.82345581054688
989,46.0059700012207
990,228.2093048095703
991,134.54598999023438
992,145.90684509277344
993,78.95673370361328
994,207.50875854492188
995,106.8696517944336
996,108.92648315429688
997,73.9139404296875
998,100.33788299560547
999,200.40643310546875
1000,102.58950805664062
1001,139.0215606689453
1002,69.14470672607422
1003,100.65196990966797
1004,113.98798370361328
1005,32.13401794433594
1006,182.23675537109375
1007,211.2788848876953
1008,87.39141845703125
1009,117.3467788696289
1010,52.955970764160156
1011,131.61795043945312
1012,162.1963653564453
1013,87.52586364746094
1014,44.09107971191406
1015,52.243709564208984
1016,56.007503509521484
1017,140.55490112304688
1018,98.56371307373047
1019,52.31980895996094
1020,125.59894561767578
1021,111.84197235107422
1022,93.35096740722656
1023,60.48700714111328
1024,170.18690490722656
1025,218.1818389892578
1026,136.76565551757812
1027,103.00025939941406
1028,59.74235534667969
1029,49.24382400512695
1030,67.17622375488281
1031,65.35035705566406
1032,69.04071044921875
1033,111.95826721191406
1034,153.08056640625
1035,92.2100830078125
1036,96.67674255371094
1037,113.42196655273438
1038,97.34771728515625
1039,175.41668701171875
1040,80.01422119140625
1041,121.00865936279297
1042,58.8387565612793
1043,91.4898681640625
1044,62.77326202392578
1045,57.96677017211914
1046,87.25333404541016
1047,89.65099334716797
1048,113.78949737548828
1049,70.50927734375
1050,108.36727905273438
1051,67.76703643798828
1052,28.260698318481445
1053,104.93780517578125
1054,117.37578582763672
1055,78.23785400390625
1056,94.282470703125
1057,49.73202896118164
1058,200.72166442871094
1059,58.58468246459961
1060,162.32388305664062
1061,103.97369384765625
1062,55.8793830871582
1063,123.73492431640625
1064,35.59012985229492
1065,80.1299819946289
1066,61.14280700683594
1067,120.93760681152344
1068,135.8973846435547
1069,31.978315353393555
1070,152.86541748046875
1071,79.20771026611328
1072,122.97771453857422
1073,76.63375091552734
1074,31.828750610351562
1075,100.08010864257812
1076,70.34783172607422
1077,103.39173889160156
1078,67.54142761230469
1079,48.06932830810547
1080,86.51676177978516
1081,267.4103088378906
1082,83.87269592285156
1083,107.38282012939453
1084,59.41063690185547
1085,39.69304275512695
1086,108.7534408569336
1087,37.23878860473633
1088,92.06832885742188
1089,150.2656707763672
1090,95.02146911621094
1091,141.1680908203125
1092,96.2011947631836
1093,50.86579513549805
1094,85.57303619384766
1095,98.8431167602539
1096,92.31074523925781
1097,163.61236572265625
1098,98.3875732421875
1099,96.98160552978516
1100,88.44339752197266
1101,130.82131958007812
1102,59.481746673583984
1103,89.02676391601562
1104,71.78861236572266
1105,114.05133056640625
1106,103.44873809814453
1107,93.75691223144531
1108,121.2489242553711
1109,37.79505157470703
1110,72.89037322998047
1111,78.8453140258789
1112,109.9393081665039
1113,72.36003875732422
1114,43.920143127441406
1115,198.54312133789062
1116,143.1314239501953
1117,45.579280853271484
1118,72.402099609375
1119,50.66780090332031
1120,105.5192642211914
1121,52.55769348144531
1122,114.43113708496094
1123,84.63504791259766
1124,111.58152770996094
1125,51.4434928894043
1126,87.13419342041016
1127,60.50560760498047
1128,79.04705047607422
1129,72.61555480957031
1130,90.95980834960938
1131,91.47281646728516
1132,109.75135803222656
1133,106.18749237060547
1134,178.73696899414062
1135,118.80143737792969
1136,72.34649658203125
1137,57.286373138427734
1138,117.21926879882812
1139,129.01040649414062
1140,220.94764709472656
1141,96.05001831054688
1142,128.27474975585938
1143,103.95751190185547
1144,31.517000198364258
1145,113.64068603515625
1146,110.71394348144531
1147,28.33292579650879
1148,41.98413848876953
1149,85.68688201904297
1150,91.38311767578125
1151,62.37641143798828
1152,140.4264678955078
1153,63.06587219238281
1154,50.789833068847656
1155,117.21155548095703
1156,93.24571990966797
1157,128.99456787109375
1158,30.898099899291992
1159,114.68463897705078
1160,93.19892120361328
1161,160.6227264404297
1162,22.860984802246094
1163,114.12940216064453
1164,66.82028198242188
1165,135.5846710205078
1166,111.16607666015625
1167,205.81080627441406
1168,142.62644958496094
1169,135.1382598876953
1170,88.2125473022461
1171,87.46150207519531
1172,90.48989868164062
1173,59.48438262939453
1174,88.90538024902344
1175,118.76995086669922
1176,87.64166259765625
1177,88.44902801513672
1178,81.96241760253906
1179,218.68527221679688
1180,119.66459655761719
1181,88.75965881347656
1182,64.6474380493164
1183,148.4041290283203
1184,116.14410400390625
1185,150.1820831298828
1186,177.9431915283203
1187,135.8330078125
1188,149.38221740722656
1189,117.83820343017578
1190,120.81895446777344
1191,152.3511962890625
1192,66.93334197998047
1193,89.15701293945312
1194,94.4249496459961
1195,118.95903015136719
1196,161.1554412841797
1197,73.4627456665039
1198,52.90860366821289
1199,93.60505676269531
1200,57.05193328857422
1201,87.92878723144531
1202,103.39757537841797
1203,89.88988494873047
1204,180.19496154785156
1205,80.1517105102539
1206,37.16223907470703
1207,108.96183013916016
1208,76.49128723144531
1209,84.76366424560547
1210,91.68116760253906
1211,104.3902816772461
1212,103.44906616210938
1213,68.06944274902344
1214,64.34376525878906
1215,92.60090637207031
1216,37.6850700378418
1217,38.81746292114258
1218,90.935302734375
1219,90.67391967773438
1220,53.47746276855469
1221,56.40349197387695
1222,75.41140747070312
1223,100.40989685058594
1224,92.16959381103516
1225,24.62753677368164
1226,80.87871551513672
1227,51.12154006958008
1228,95.4691162109375
1229,96.66521453857422
1230,87.3727035522461
1231,69.21829986572266
1232,73.05077362060547
1233,111.1672592163086
1234,69.9529037475586
1235,111.77845764160156
1236,104.23657989501953
1237,77.3062744140625
1238,72.99187469482422
1239,38.463897705078125
1240,95.93321990966797
1241,72.91300201416016
1242,96.47895050048828
1243,54.68527603149414
1244,48.246944427490234
1245,47.501705169677734
1246,78.87020111083984
1247,39.2515869140625
1248,54.86238098144531
1249,102.88658905029297
1250,105.2211685180664
1251,54.467262268066406
1252,72.02436065673828
1253,83.38973236083984
1254,103.93090057373047
1255,62.928348541259766
1256,53.77729797363281
1257,79.79742431640625
1258,42.17241668701172
1259,60.833614349365234
1260,136.50169372558594
1261,64.4127426147461
1262,68.1357421875
1263,65.76927185058594
1264,27.705934524536133
1265,40.95706558227539
1266,62.19306945800781
1267,126.46075439453125
1268,60.090354919433594
1269,39.412410736083984
1270,67.6390609741211
1271,31.286890029907227
1272,64.31610107421875
1273,80.27810668945312
1274,107.43919372558594
1275,112.30753326416016
1276,137.46401977539062
1277,112.7764663696289
1278,78.79331970214844
1279,73.54265594482422
1280,117.35813903808594
1281,65.15379333496094
1282,236.02615356445312
1283,91.8692855834961
1284,80.96492004394531
1285,59.087955474853516
1286,120.06554412841797
1287,79.35735321044922
1288,52.98958969116211
1289,77.5531997680664
1290,119.05311584472656
1291,178.89157104492188
1292,93.92095947265625
1293,120.88550567626953
1294,115.62030792236328
1295,55.47413635253906
1296,120.67170715332031
1297,127.18510437011719
1298,97.32638549804688
1299,99.00619506835938
1300,150.35165405273438
1301,56.38724136352539
1302,172.66690063476562
1303,136.47206115722656
1304,53.1457633972168
1305,95.41291809082031
1306,88.61163330078125
1307,103.53571319580078
1308,117.26065063476562
1309,113.12810516357422
1310,150.59085083007812
1311,137.1486053466797
1312,110.61424255371094
1313,80.74738311767578
1314,103.7206802368164
1315,89.73495483398438
1316,56.907405853271484
1317,141.9564208984375
1318,146.22085571289062
1319,72.82612609863281
1320,91.43607330322266
1321,50.55922317504883
1322,105.79381561279297
1323,167.41387939453125
1324,195.3419952392578
1325,116.03587341308594
1326,74.15209197998047
1327,49.170928955078125
1328,85.26496887207031
1329,198.66812133789062
1330,85.94953918457031
1331,63.15415954589844
1332,120.90887451171875
1333,112.03631591796875
1334,115.68675231933594
1335,65.84249114990234
1336,132.6458282470703
1337,87.06066131591797
1338,61.604522705078125
1339,151.6676483154297
1340,133.09201049804688
1341,77.53433227539062
1342,134.69610595703125
1343,139.99124145507812
1344,88.1801986694336
1345,191.10446166992188
1346,153.4056854248047
1347,72.28713989257812
1348,87.19796752929688
1349,77.5771484375
1350,75.26651763916016
1351,121.84817504882812
1352,222.90274047851562
1353,103.92816925048828
1354,34.71839141845703
1355,120.54949188232422
1356,79.56256103515625
1357,106.04889678955078
1358,68.58109283447266
1359,71.2591781616211
1360,119.97398376464844
1361,104.72185516357422
1362,86.66742706298828
1363,84.7758560180664
1364,83.4381332397461
1365,156.7417755126953
1366,166.8726043701172
